line_id	entry_id	section	field	response	response_date	source	kernel_tokens_est	full_tokens_est	kernel	full
L1106	R041__TENSIONS_CONTRADICTIONS__ITEM_03__L3745	TENSIONS_CONTRADICTIONS	item_03	41	6/23/2026, 8:52:51 PM	ai-prompting-and-description.md:L3745	37	82	The framework claims to distinguish systemic failure from execution noise, but both trajectory diagnosis and skill rewriting are performed by LLMs.	The framework claims to distinguish systemic failure from execution noise, but both trajectory diagnosis and skill rewriting are performed by LLMs. The same class of probabilistic system that produced the failure is asked to explain its cause and formulate the remedy, creating a risk of persuasive but incorrect self-diagnosis.
L1107	R041__TENSIONS_CONTRADICTIONS__ITEM_04__L3749	TENSIONS_CONTRADICTIONS	item_04	41	6/23/2026, 8:52:51 PM	ai-prompting-and-description.md:L3749	43	85	Skill-MAS is presented as more economical because it generates a MAS in one shot at test time, but substantial search and reflection costs are paid during skill evolution.	Skill-MAS is presented as more economical because it generates a MAS in one shot at test time, but substantial search and reflection costs are paid during skill evolution. The comparison becomes sensitive to how often the evolved skill is reused and whether benchmark-specific optimization costs are amortized across enough future tasks.
L1108	R041__TENSIONS_CONTRADICTIONS__ITEM_05__L3753	TENSIONS_CONTRADICTIONS	item_05	41	6/23/2026, 8:52:51 PM	ai-prompting-and-description.md:L3753	49	84	The page 6 results show strong average gains across four models and benchmarks, but one notable exception remains: EvoAgent outperforms optimized Skill-MAS on DeepResearchBench with GPT-5.4-Nano.	The page 6 results show strong average gains across four models and benchmarks, but one notable exception remains: EvoAgent outperforms optimized Skill-MAS on DeepResearchBench with GPT-5.4-Nano. This weakens any claim that one evolved orchestration doctrine uniformly dominates task-specific inference-time search. `2606.18837v1.pdf`
L1109	R042__TENSIONS_CONTRADICTIONS__ITEM_01__L3816	TENSIONS_CONTRADICTIONS	item_01	42	6/23/2026, 8:55:18 PM	ai-prompting-and-description.md:L3816	44	81	The paper asks whether agents infer “world models,” but successful DFA identification establishes behavioral equivalence, not necessarily a particular internal representation.	The paper asks whether agents infer “world models,” but successful DFA identification establishes behavioral equivalence, not necessarily a particular internal representation. Multiple reasoning procedures can produce the correct automaton without the model itself maintaining that automaton as a stable cognitive structure.
L1110	R042__TENSIONS_CONTRADICTIONS__ITEM_02__L3820	TENSIONS_CONTRADICTIONS	item_02	42	6/23/2026, 8:55:18 PM	ai-prompting-and-description.md:L3820	33	92	Equivalence queries provide exceptionally strong supervision: when a hypothesis fails, the oracle returns a concrete counterexample.	Equivalence queries provide exceptionally strong supervision: when a hypothesis fails, the oracle returns a concrete counterexample. Many real environments provide delayed, ambiguous, partial, or deceptive feedback. Difficulty under this generous oracle suggests a serious limitation, but success would not automatically imply competence under realistic uncertainty.
L1111	R042__TENSIONS_CONTRADICTIONS__ITEM_03__L3824	TENSIONS_CONTRADICTIONS	item_03	42	6/23/2026, 8:55:18 PM	ai-prompting-and-description.md:L3824	32	80	The query budget is defined relative to efficient classical algorithms, ensuring that a solution exists within the allowance.	The query budget is defined relative to efficient classical algorithms, ensuring that a solution exists within the allowance. This creates a principled benchmark, but it also evaluates LLMs inside a task architecture optimized for symbolic learners whose representational machinery the models are not given explicitly.
L1112	R042__TENSIONS_CONTRADICTIONS__ITEM_04__L3828	TENSIONS_CONTRADICTIONS	item_04	42	6/23/2026, 8:55:18 PM	ai-prompting-and-description.md:L3828	36	86	The study interprets failures as planning or reasoning failures according to whether passive algorithms can infer the DFA from gathered data.	The study interprets failures as planning or reasoning failures according to whether passive algorithms can infer the DFA from gathered data. Yet passive learner failure does not prove the information was insufficient in an absolute sense; another representation or inference method might still extract the target from the same observations.
L1113	R042__TENSIONS_CONTRADICTIONS__ITEM_05__L3832	TENSIONS_CONTRADICTIONS	item_05	42	6/23/2026, 8:55:18 PM	ai-prompting-and-description.md:L3832	22	98	The models receive complete visible history but not their prior hidden chain of thought.	The models receive complete visible history but not their prior hidden chain of thought. This improves comparability and controls context growth, yet it may prevent them from preserving intermediate abstractions, tables, or unresolved hypotheses unless they externalize them. The benchmark therefore measures both world-model inference and the ability to create durable cognitive artifacts.
L1114	R043__TENSIONS_CONTRADICTIONS__ITEM_01__L3895	TENSIONS_CONTRADICTIONS	item_01	43	6/23/2026, 9:00:23 PM	ai-prompting-and-description.md:L3895	27	72	The paper argues that human expertise is amplified, but upstream curation can also amplify human omissions.	The paper argues that human expertise is amplified, but upstream curation can also amplify human omissions. Risks absent from the trap library, scoring rubric, or juror set may remain systematically invisible across every automated run. Reuse multiplies both expertise and blind spots.
L1115	R043__TENSIONS_CONTRADICTIONS__ITEM_02__L3899	TENSIONS_CONTRADICTIONS	item_02	43	6/23/2026, 9:00:23 PM	ai-prompting-and-description.md:L3899	42	102	The asymmetric-evaluation thesis is supported by objective trace detections, but the smaller evaluator does not independently discover or validate the governing rules.	The asymmetric-evaluation thesis is supported by objective trace detections, but the smaller evaluator does not independently discover or validate the governing rules. Humans specify the traps and audit conditions, and deterministic checks confirm predefined events. This establishes economical execution of expert-authored evaluation more strongly than autonomous small-model oversight of frontier agents.
L1116	R043__TENSIONS_CONTRADICTIONS__ITEM_03__L3903	TENSIONS_CONTRADICTIONS	item_03	43	6/23/2026, 9:00:23 PM	ai-prompting-and-description.md:L3903	40	89	The paper reports 47 configurations and 23,500 turns, yet the sweep is selected rather than factorial and most domain-agent-evaluator cells appear only once.	The paper reports 47 configurations and 23,500 turns, yet the sweep is selected rather than factorial and most domain-agent-evaluator cells appear only once. The ten repeated runs stabilize each configuration internally, but they do not isolate whether differences arise from the agent backbone, domain, tool configuration, trap set, or Harness LLM tier.
L1117	R043__TENSIONS_CONTRADICTIONS__ITEM_04__L3907	TENSIONS_CONTRADICTIONS	item_04	43	6/23/2026, 9:00:23 PM	ai-prompting-and-description.md:L3907	30	82	Subjective scores vary systematically with evaluator size: smaller models are more lenient and larger models stricter.	Subjective scores vary systematically with evaluator size: smaller models are more lenient and larger models stricter. The paper correctly refuses to equate score severity with evaluator quality, but without calibration against independent human ratings, the numerical score tables cannot establish which tier is more accurate.
L1118	R043__TENSIONS_CONTRADICTIONS__ITEM_05__L3911	TENSIONS_CONTRADICTIONS	item_05	43	6/23/2026, 9:00:23 PM	ai-prompting-and-description.md:L3911	28	92	Fallback policies preserve evaluation continuity by retrying, switching providers, or recording incomplete runs.	Fallback policies preserve evaluation continuity by retrying, switching providers, or recording incomplete runs. Yet recovery can alter the evaluation condition itself. A test completed through another provider or parser may no longer be strictly comparable with an uninterrupted run, making operational resilience potentially conflict with experimental consistency.
L1119	R044__TENSIONS_CONTRADICTIONS__ITEM_01__L3974	TENSIONS_CONTRADICTIONS	item_01	44	6/23/2026, 9:01:57 PM	ai-prompting-and-description.md:L3974	37	57	The article frames redesign as the path to adoption, but redesign can mean either safer institutions or institutions rebuilt to maximize automation.	The article frames redesign as the path to adoption, but redesign can mean either safer institutions or institutions rebuilt to maximize automation. The same diagnosis can justify stronger controls, extensive layoffs, or both.
